InvoiceNo,CustomerID,TotalPrice
552980,12590,523.0
538057,13102,316.82
538854,13102,357.10000000000008
540522,13102,301.28
540826,13102,447.28000000000009
541782,13102,8.5
543098,13102,255.76
543199,13102,195.06000000000003
546189,13102,300.53999999999996
546190,13102,199.2
547074,13102,176.34
549239,13102,245.45999999999998
549258,13102,329.09999999999991
551715,13102,337.38
554545,13102,219.78
554547,13102,79.56
557302,13102,236.44000000000003
559366,13102,413.96000000000009
561701,13102,234.12
561715,13102,308.02000000000004
567327,13102,331.14
573272,13102,366.12
576832,13102,263.0
546737,13358,439.03
541087,13614,205.75
558355,13614,589.22999999999968
566278,13614,302.15
576592,13614,513.32999999999993
544935,13870,544.03
558042,13870,241.46999999999997
558044,13870,112.5
561537,13870,469.31
564803,13870,812.15999999999985
573411,13870,384.11999999999995
573412,13870,54.599999999999994
579404,14126,275.85
579405,14126,367.78000000000003
576076,14382,626.06999999999982
571943,14638,443.59999999999997
566891,14894,655.75000000000011
546658,15150,501.25
555638,15150,816.82
559349,15150,292.82000000000005
562220,15150,304.42
564065,15150,1654.3100000000009
568207,15150,769.17000000000007
568415,15150,29.700000000000003
574723,15150,102.84
574749,15150,550.54999999999984
578011,15150,292.59000000000003
543777,15406,252.29
575077,15406,258.42000000000007
546430,15918,142.0
555343,15918,192.23
559553,16174,322.15000000000003
561530,16174,383.2
562523,16174,304.20000000000005
571063,16430,300.85
539475,16686,364.97999999999985
543306,16686,340.77000000000004
550282,16686,141.68
554992,16686,382.14
564727,16686,835.9499999999997
565401,16686,414.18999999999983
572295,16686,583.11999999999978
551057,16942,285.03999999999996
551821,16942,270.02
551825,16942,22.9
555488,16942,330.27999999999992
557016,16942,169.66
559170,16942,179.34999999999997
561320,16942,191.89000000000001
574659,16942,209.74000000000004
578931,16942,261.71
536987,17198,272.00999999999993
538056,17198,249.64999999999998
576652,17198,170.55999999999997
538910,17454,165.85
543808,17454,132.25000000000003
550723,17454,115.43
555103,17454,104.0
547558,17966,147.0
555950,17966,136.5
559686,17966,141.98
559687,17966,168.95
573932,17966,504.0
565934,18222,442.99999999999994
542238,12591,452.84999999999997
577034,12847,871.54000000000019
573419,13103,243.94
570008,13359,439.55999999999995
541989,13615,417.69000000000005
543173,13871,456.04999999999995
546230,13871,397.55000000000007
547657,13871,401.3
550446,13871,509.34
553417,13871,631.49
558501,13871,615.08999999999992
561614,13871,633.06999999999994
563842,13871,430.35000000000008
566024,13871,538.4
571405,13871,45.0
571406,13871,357.68
572719,13871,855.16999999999985
576920,13871,532.76
543001,14127,314.63
547911,14127,137.60000000000002
562768,14127,257.48000000000008
558389,14383,242.09000000000006
569834,14383,675.72
573914,14383,329.88
538636,14639,676.54000000000008
544572,14639,558.59
563023,14639,534.34
563024,14639,219.76000000000002
571701,14639,948.15999999999974
571702,14639,47.1
544657,14895,2346.3399999999997
548743,14895,500.35
553739,14895,1073.09
556434,14895,658.78
556435,14895,151.2
560273,14895,372.30000000000013
560274,14895,91.73
560275,14895,15.0
563931,14895,833.32000000000016
563932,14895,39.6
566213,14895,1732.9299999999998
566214,14895,51.0
566215,14895,109.15
572511,14895,454.2000000000001
573388,14895,965.77999999999986
573389,14895,47.400000000000006
575504,14895,770.92000000000007
543351,15407,165.0
551533,15407,164.85999999999999
556181,15407,410.86999999999995
574660,15407,315.70999999999981
564544,15663,138.14
537265,15919,270.71999999999991
577473,15919,369.16999999999979
549975,16175,272.86
553754,16175,194.12
557955,16175,269.91
565769,16175,300.7
544067,16431,269.59000000000003
544068,16431,74.339999999999975
552651,16431,298.87999999999994
542114,16943,451.03000000000003
547539,16943,193.59999999999997
552947,16943,172.10000000000002
554008,17455,131.7
544774,17711,220.52999999999997
579328,17711,164.57
536863,17967,123.07000000000004
539293,18223,501.68999999999994
541279,18223,635.8
541708,18223,19.5
545014,18223,502.84999999999997
545675,18223,15.0
548529,18223,490.98999999999995
553572,18223,591.65
557476,18223,342.11
557477,18223,33.75
560577,18223,471.27
565413,18223,431.73
569691,18223,480.43
573420,18223,1389.0500000000004
552649,12592,231.8
566054,12592,205.8
539567,13104,101.76
546852,13104,111.96
561813,13104,162.72
566818,13104,202.56
572328,13104,180.0
548005,14128,305.54000000000008
570293,14128,331.96000000000004
551088,14640,413.45000000000005
557782,14640,406.29999999999995
560180,14640,185.07000000000002
562313,14640,496.24000000000012
570676,14640,306.07000000000005
576556,14640,317.95
538011,14896,257.22
553752,14896,211.55
555570,15152,756.1
560415,15152,304.52000000000004
561366,15152,310.72000000000008
562256,15152,399.6
562598,15152,309.06
563690,15152,303.21000000000004
566973,15152,329.02000000000004
570256,15152,306.09000000000003
572237,15152,310.21999999999997
575330,15152,309.08000000000004
577475,15152,439.8
579442,15152,262.8
579668,15152,405.46999999999991
547079,15408,267.18
572021,15664,386.42999999999995
559504,15920,35.33
559507,15920,98.06
559509,15920,31.74
559511,15920,2.37
569850,16432,287.4
570337,16688,183.75
573117,16688,647.7700000000001
579514,16688,283.64
538108,17456,249.85999999999999
572853,17712,522.91
536464,17968,277.34999999999991
547099,18224,158.95000000000002
551887,12593,236.0
562039,12593,85.8
564159,12593,96.300000000000011
546742,12849,704.50000000000011
575085,12849,346.38999999999993
556480,13617,131.11
563695,13617,234.59000000000006
573376,13617,178.48
543046,13873,121.44999999999999
551882,13873,108.95
563103,13873,159.20000000000002
547561,14129,358.90000000000009
565467,14129,315.78000000000003
565468,14129,51.550000000000004
577950,14129,245.05000000000004
576671,14385,55.16
578284,14385,71.6
579789,14385,75.35
577169,14641,110.46
544091,14897,175.5
566448,14897,169.9
571560,14897,400.92000000000013
575167,15153,329.24999999999994
549568,15665,1476.22
558057,15665,765.79
557389,15921,336.03
572062,16177,331.95000000000005
575889,16433,184.26
567173,16689,294.16
568150,16689,128.44
539309,16945,279.85
543373,16945,181.44
543374,16945,319.34999999999997
546119,16945,308.98
546120,16945,79.92
548199,16945,287.04
554085,16945,182.60000000000002
554086,16945,134.5
558260,16945,310.00000000000006
558261,16945,10.08
561750,16945,308.71000000000004
563615,16945,302.74000000000007
565238,16945,301.85
566915,16945,285.48000000000008
570864,16945,294.22
570865,16945,46.8
575053,16945,56.6
575054,16945,350.64000000000004
577182,16945,304.70000000000005
571372,17201,342.62999999999988
540059,17457,385.79999999999995
543167,17457,331.26
548645,17457,313.38
553755,17457,367.2
562521,17457,340.05999999999995
538658,17969,125.2
558093,17969,103.0
538125,18225,30.0
543367,18225,438.81999999999994
547052,18225,171.74999999999994
547247,18225,440.29000000000008
553915,18225,587.21
559918,18225,488.40000000000009
563733,18225,574.31000000000006
567148,18225,1188.1799999999998
573027,18225,533.18000000000006
576906,18225,616.4799999999999
577311,18225,110.22
541703,12594,341.0
544399,12594,256.0
547914,12594,297.5
547931,12594,28.0
550606,12594,255.04000000000002
555107,12594,587.45
556119,12594,42.96
562922,12594,721.95
572457,12594,722.40000000000009
574022,12594,85.92
561811,13106,76.5
544970,13362,812.70000000000016
549300,13362,768.83
571629,13362,756.1099999999999
579749,13362,753.09999999999991
557264,13618,177.34
539314,13874,540.44999999999993
541987,14130,483.8599999999999
544096,14386,142.4
570722,14642,96.12
536994,14898,98.5
541294,14898,157.2
543596,14898,168.35
549956,14898,186.88
561626,14898,400.37000000000006
576830,14898,292.21999999999997
568212,15154,296.41999999999996
547416,15410,382.6
550333,15410,456.20000000000005
553681,15410,152.17000000000002
554028,15410,809.91999999999985
557409,15410,561.04000000000008
562033,15410,340.74
565223,15410,386.74000000000012
567140,15410,361.43000000000006
536537,15922,369.50000000000006
561078,16178,197.90000000000003
543804,16434,401.0
547845,16434,121.95
555111,16434,201.27
565429,16434,182.12
572286,16434,196.93000000000006
574656,16434,233.79999999999998
575655,16434,185.18
554068,16690,86.5
568700,16690,139.07999999999998
578506,17458,316.5
541837,17714,153.0
553034,17970,582.59
540259,18226,417.3
548006,18226,428.04999999999995
549574,18226,329.05
551289,18226,720.92000000000019
554668,18226,317.6
555740,18226,387.42
558750,18226,450.81
561517,18226,533.08
562965,18226,666.79999999999984
567190,18226,484.52000000000004
572882,18226,492.5
565426,12851,135.18000000000004
540639,13107,566.84
557132,13107,368.37999999999994
566772,13107,472.2000000000001
572900,13107,124.2
572969,13363,603.81999999999994
578006,13363,388.68
543770,13875,340.65
547842,13875,343.03
556104,13875,384.2
561690,13875,356.9199999999999
571303,13875,361.99
564056,14387,440.75999999999993
568314,14387,488.9799999999999
574864,14387,840.81999999999982
539311,14643,357.94000000000005
557770,14643,335.87000000000006
556419,15411,156.4
562575,15411,225.81
569134,15411,609.05
576059,15411,367.62
573464,15667,301.32000000000005
536674,15923,127.08000000000001
570254,16179,215.82999999999998
550348,16947,406.48000000000008
570443,17203,1263.9699999999998
571640,17203,1283.2700000000002
571642,17203,17.65
574354,17203,464.04999999999995
574476,17203,215.22999999999996
574478,17203,319.68
570482,17459,300.39
573026,17459,356.90999999999991
554262,17715,326.4
552167,18227,93.75
549682,12596,269.95
571851,12596,348.31999999999994
544338,12852,311.55
536621,13108,350.06
569003,13364,134.96
570023,13876,122.70000000000002
556193,14132,306.85999999999996
558625,14132,301.05999999999995
559715,14132,304.49999999999994
562150,14132,301.91999999999996
563674,14132,338.11999999999995
566587,14132,347.73999999999995
570422,14132,419.53999999999996
574475,14132,308.15999999999991
575371,14132,305.59999999999997
578697,14132,337.4
536632,14388,312.79999999999995
545461,14388,401.45
554059,14388,458.93999999999994
559369,14388,326.77000000000004
562888,14388,335.15000000000003
566191,14388,442.65999999999997
574484,14388,463.09000000000003
579440,14388,471.98000000000013
543923,14644,187.50000000000003
569239,14644,643.2600000000001
574681,15156,317.8
557634,15412,190.53
552060,15668,76.320000000000007
548565,16180,413.88
550613,16180,767.0
553088,16180,1147.15
553095,16180,417.40000000000003
557673,16180,1581.85
560234,16180,1885.1
562353,16180,2317.0000000000005
565014,16180,1724.8
544809,16692,8.5
547941,16692,1267.5
541439,16948,69.6
547406,16948,170.94
561047,16948,194.48
547195,17204,788.91000000000008
549885,17204,461.25
557235,17204,245.5
557237,17204,68.9
536585,17460,19.9
536781,17460,50.400000000000006
542108,17460,133.5
546776,17460,138.88
551383,17460,119.9
565778,17460,159.85000000000002
546791,17716,665.46
548874,17716,786.16000000000008
556937,17716,1175.3200000000004
562611,17716,809.81999999999994
565728,17716,549.7
565729,17716,25.200000000000003
565731,17716,124.99999999999999
566732,17716,378.45000000000005
568153,17716,487.20000000000005
575686,17716,347.68
577000,17716,306.0
549813,17972,136.04
567579,18228,420.39000000000004
571121,18228,359.51
546760,12597,516.15
556241,12597,912.66000000000008
573362,12597,2176.4500000000012
577523,12597,205.95999999999998
542431,12853,427.4
550124,12853,328.09999999999997
550126,12853,129.5
561595,12853,897.8
561597,12853,126.6
561599,12853,47.7
559034,13109,369.85
570509,13109,416.69
552149,13365,700.6
574678,13365,1524.7700000000002
563234,13621,213.85000000000002
566755,13877,117.24000000000001
542470,14133,318.0
562049,14133,267.72
562050,14133,19.919999999999998
555347,14389,311.14000000000004
569692,14389,732.32
546036,14645,240.10000000000002
559056,14645,356.98999999999984
536633,14901,204.15000000000003
537694,14901,158.25
538753,14901,134.64999999999998
562780,14901,159.64
564816,14901,165.43
566452,14901,129.33
568414,14901,142.38
574966,14901,132.64
579255,14901,194.82000000000005
539250,15157,1085.46
559464,15157,419.91
547096,15669,198.8
557120,15669,235.94000000000003
564717,15669,130.8
573410,15669,118.80000000000001
554998,15925,207.14999999999998
568529,16181,305.54000000000008
546419,16693,157.56
569208,16693,324.45
542350,16949,74.42
548314,16949,127.78999999999999
551957,16949,303.54
555742,16949,388.0
573341,16949,310.48000000000008
571427,17205,384.08
575587,17461,382.55999999999995
576911,17461,349.19999999999987
576915,17461,25.699999999999996
571740,17973,337.03999999999996
536586,18229,344.2
537700,18229,309.0
541136,18229,359.90000000000003
544353,18229,359.8
547034,18229,361.4
549991,18229,348.4
551946,18229,307.0
554579,18229,469.0
556079,18229,351.2
557631,18229,410.34000000000003
560188,18229,322.19999999999993
561054,18229,426.21999999999997
563895,18229,495.40000000000003
565805,18229,348.0
566627,18229,327.0
569082,18229,313.8
570825,18229,323.73999999999995
574890,18229,414.6
577744,18229,368.6
579013,18229,317.1
545105,12598,720.86
551539,12598,528.88
551552,12598,36.0
558687,12598,298.64
568994,12598,361.76
575845,12598,336.8
577502,12598,576.29
579634,12598,163.85
542105,12854,389.90000000000003
549844,12854,420.46999999999991
567805,12854,514.12999999999988
542908,13110,271.55
545324,13110,268.59999999999997
547881,13110,192.34000000000003
561206,13110,302.71
561207,13110,7.0400000000000009
571509,13110,204.70000000000002
575129,13110,241.72999999999996
572071,13366,56.160000000000004
571272,13878,1281.53
536643,14390,223.69999999999996
550130,14390,503.33000000000004
553011,14390,309.05
560394,14390,556.58
571214,14390,879.8
574023,14390,564.41
577303,14390,974.80999999999972
579447,14390,636.45999999999992
579448,14390,4.68
539491,14646,70.960000000000008
539731,14646,8520.9199999999983
541206,14646,10389.060000000005
541570,14646,7722.0400000000009
541608,14646,305.28000000000003
541711,14646,8060.2999999999956
543387,14646,1306.28
544479,14646,11956.100000000004
544480,14646,6323.38
544672,14646,3211.7
547796,14646,1407.8599999999997
548010,14646,2527.94
548011,14646,15719.560000000001
548211,14646,1807.04
548969,14646,1129.1999999999998
548970,14646,1155.0
551345,14646,692.36
552845,14646,536.4
552846,14646,288.0
552882,14646,1792.7199999999998
552883,14646,14415.740000000003
552885,14646,270.0
553682,14646,732.4
554642,14646,1392.0
554827,14646,8980.8800000000028
555160,14646,1799.6
555164,14646,3623.2
557263,14646,5683.06
557328,14646,154.67000000000002
558262,14646,10174.94
558263,14646,1113.6000000000004
558311,14646,2739.92
560710,14646,26.02
562789,14646,12341.210000000001
562790,14646,157.5
563076,14646,19150.659999999993
563165,14646,825.6
564169,14646,424.8
564650,14646,6429.6400000000012
564652,14646,998.40000000000009
565967,14646,1944.6
565975,14646,2.08
566557,14646,8281.12
567280,14646,10267.880000000003
567290,14646,5350.4000000000005
567795,14646,904.61999999999989
569719,14646,788.16
569720,14646,23.39
569735,14646,30.0
572035,14646,20277.920000000009
572051,14646,4311.48
572052,14646,1244.1599999999999
572123,14646,2314.48
572233,14646,930.12000000000023
572236,14646,81.019999999999982
573002,14646,4534.2200000000012
573003,14646,4992.0
573004,14646,469.0
574056,14646,3949.6599999999994
574058,14646,449.28000000000003
574059,14646,87.97
575508,14646,8111.1999999999989
575510,14646,1549.1199999999997
575709,14646,162.8
576664,14646,232.5
577326,14646,166.0
578034,14646,588.24
578140,14646,7952.6799999999994
578141,14646,290.0
578143,14646,1835.9600000000003
576112,14902,332.65999999999991
572683,15158,401.40000000000003
549694,15414,36.2
574072,15414,385.3
579535,15414,353.4
544107,15670,173.04999999999998
544351,16182,825.0
553978,16182,1692.0
562029,16182,2327.0
568673,16182,1773.6499999999999
567174,16438,204.39999999999995
573149,16438,148.71999999999997
574323,16438,114.91000000000004
575941,16438,180.51000000000002
537636,16950,172.0
562579,16950,606.41
571120,16950,400.15
571439,17206,204.24000000000004
545218,17462,463.41
570427,17462,212.28
550916,17718,139.35
551817,17974,172.76999999999998
572903,17974,135.54999999999998
576463,17974,432.47
543598,18230,464.81999999999988
548611,18230,386.22
553383,18230,403.26000000000005
557291,18230,388.98000000000008
565756,18230,503.08000000000004
575688,18230,343.80000000000007
579678,18230,320.04
543459,12599,201.85999999999999
545051,12599,110.6
553195,12599,151.39999999999998
558334,12599,134.28
559685,12599,78.6
562520,12599,180.3
575629,12599,175.54000000000002
536608,12855,38.1
544060,13623,155.99999999999997
546849,13623,101.35000000000001
548700,13623,146.98999999999998
553165,13623,147.57999999999998
575258,13623,195.85999999999999
536620,14135,485.24999999999989
537598,14135,318.99999999999994
539662,14135,117.60000000000001
539664,14135,25.200000000000003
540269,14135,186.0
540703,14135,511.46000000000004
541278,14135,167.40000000000003
551687,14135,309.35
555646,14135,320.2
564657,14135,748.86000000000013
568148,14135,324.0
574715,14135,346.35
574917,14135,386.74
554102,14647,243.22000000000003
545683,14903,533.17999999999984
549261,14903,580.57999999999981
554275,14903,686.46999999999991
562574,14903,611.58999999999992
577359,14903,398.80999999999995
538662,15159,1822.88
538663,15159,38.1
541208,15159,272.64000000000004
542519,15159,564.5
546441,15159,446.8
546442,15159,207.3
550712,15159,850.69999999999982
550713,15159,12.5
552336,15159,399.15000000000009
553168,15159,308.3
553169,15159,103.5
556032,15159,542.22
556035,15159,54.48
556036,15159,52.8
557625,15159,469.72
559122,15159,521.34000000000015
561236,15159,908.46000000000049
563745,15159,1394.58
566230,15159,418.83999999999986
566232,15159,175.04
569383,15159,1395.0900000000001
569384,15159,207.60000000000002
569386,15159,243.60000000000005
572064,15159,39.9
572066,15159,3091.9800000000009
575705,15159,826.7
577748,15159,1437.5
542611,15415,572.80999999999983
546435,15671,356.19000000000005
546764,15671,300.98
549633,15671,375.96
562555,15671,301.36
565685,15671,638.4
576148,15671,321.47999999999996
577727,15671,362.76000000000005
569361,16183,338.71000000000009
543470,16951,1053.7900000000004
561246,16951,208.95999999999998
561602,16951,15.0
542617,17463,709.50999999999988
550766,17463,234.25
557066,17463,301.88
572219,17463,452.45999999999987
578272,17463,198.30999999999997
548014,17719,579.82999999999993
549054,17719,312.19
550666,17719,469.19
554504,17719,304.39999999999992
555388,17719,305.85
556580,17719,311.4
559142,17719,381.17
561119,17719,233.51
562200,17719,658.38
563498,17719,310.98
564192,17719,306.72
564495,17719,303.78
566441,17719,302.19
568159,17719,309.31
573934,17719,307.14
537757,17975,314.1
538722,17975,307.39
540031,17975,431.88000000000005
543006,17975,326.36
546415,17975,488.06
551016,17975,765.85
555077,17975,147.48000000000002
558860,17975,249.03000000000009
560500,17975,131.66000000000003
561611,17975,249.38000000000005
563522,17975,544.81000000000006
570024,17975,285.19
578511,17975,247.61999999999998
544822,18231,291.0
546729,18231,233.75
549915,18231,429.25000000000006
550439,18231,458.25
555108,18231,671.02
536967,12600,76.5
539327,12600,198.3
543048,12600,427.94000000000005
547085,12600,124.08000000000001
551467,12600,286.88
553884,12600,202.26000000000002
560230,12600,345.23
563776,12600,275.37
567134,12600,282.90000000000003
575750,12600,379.58000000000004
570116,12856,393.73999999999995
571212,12856,603.43999999999994
573544,12856,356.13999999999993
575766,12856,264.12
577690,12856,349.38999999999993
540279,13368,35.400000000000006
547888,13368,588.0
537620,13880,97.8
544090,13880,210.2
545222,13880,200.10000000000002
550289,13880,291.62999999999994
552168,13880,226.90000000000003
555594,13880,312.94000000000005
560267,13880,129.5
560268,13880,211.68999999999997
566483,13880,414.82
566484,13880,223.84
566485,13880,181.6
571672,13880,322.1
577320,13880,396.65
576095,14904,396.96
539420,15160,158.16
545340,15416,1375.24
550016,15416,899.19000000000017
559356,15416,869.89999999999986
569728,15416,839.99
552968,16184,148.22
556432,16184,299.67
561816,16184,116.93
563822,16184,315.98
564560,16184,105.0
569923,16184,172.99
552365,16440,272.46
569488,16440,433.01
571828,16440,1103.3599999999997
575647,16440,856.4100000000002
549016,16696,35.400000000000006
552557,16696,404.7
554051,16696,118.80000000000001
561508,16696,99.0
564044,16952,157.10999999999999
564047,16952,10.5
558872,17464,289.96000000000004
537469,17720,102.0
551396,17720,430.37999999999994
563722,17720,355.21999999999997
576056,17720,308.34000000000009
536749,17976,353.18999999999988
554838,18232,107.85000000000001
555000,18232,263.13000000000005
558970,18232,129.64
567287,18232,92.350000000000009
540769,12601,144.26
543550,12601,113.10000000000001
548412,12601,111.0
553885,12601,140.60000000000002
555417,12601,68.1
543597,12857,801.6
553053,12857,304.79999999999995
537806,13113,372.96999999999997
540951,13113,676.6
542228,13113,372.28999999999996
543232,13113,755.05
544658,13113,425.91999999999996
545638,13113,235.91
547201,13113,489.11999999999995
548318,13113,453.05
549664,13113,148.0
549669,13113,2.55
550362,13113,635.0
551211,13113,443.25
551566,13113,609.5
552955,13113,483.40000000000003
554071,13113,1961.05
555016,13113,792.5
557144,13113,600.07999999999993
558524,13113,187.78
562771,13113,657.4
563621,13113,485.63999999999993
570222,13113,475.66
573371,13113,307.08000000000004
578699,13113,336.96
537963,13369,308.28
542785,13881,1025.34
545707,13881,673.9
549681,13881,309.88
552550,13881,1560.3399999999997
557795,13881,1064.22
557796,13881,202.4
557897,13881,382.25
560873,13881,563.07
564351,13881,1187.7400000000002
565491,13881,2251.94
565492,13881,177.60000000000002
568876,13881,325.5
569408,13881,1897.16
571431,13881,791.0
573775,13881,949.5
576354,13881,938.4
577805,13881,1459.7599999999998
579180,13881,621.6
579181,13881,208.79999999999998
552032,14393,67.95
552843,14649,401.76999999999992
552847,14649,182.45
568710,14649,319.07999999999993
550701,14905,308.54999999999995
559006,14905,307.6
566930,15417,508.80000000000013
541266,15673,969.95000000000027
552358,15673,815.78
559064,15673,318.65999999999991
566450,15673,776.62999999999988
550885,16185,334.99999999999994
578114,16185,194.41
544596,16441,211.0
569396,16441,170.2
549910,16697,112.75000000000001
575433,16953,20.8
575627,17977,288.14
541426,18233,440.0
541431,12346,77183.6
570724,12602,153.12000000000003
536856,13370,754.87000000000023
548558,13626,257.23
569887,13882,192.76000000000002
573023,13882,490.55000000000007
575356,13882,49.5
579143,13882,265.24
570009,14138,638.21000000000015
548215,15674,355.12
548973,15674,355.12
552316,15674,334.71000000000009
552549,15674,334.71
568553,15674,1066.9399999999998
569357,15930,426.63000000000005
536762,16186,307.68
549743,16186,392.41000000000014
552973,16186,269.88
552974,16186,77.24
555507,16186,300.14
560724,16186,534.34
560725,16186,59.7
563090,16186,389.35999999999996
564731,16186,365.78
569468,16186,666.20999999999992
572612,16186,231.40000000000003
577023,16186,412.80000000000007
538709,16442,151.66
551056,16442,285.37
548494,16698,1182.0
551191,16698,816.0
538908,16954,346.79999999999995
546431,16954,414.3
548267,16954,180.38
562566,16954,303.9
570411,16954,225.17999999999998
578152,16954,131.39999999999998
578192,16954,102.0
567699,17466,460.41000000000008
579433,17466,302.87
537775,17722,910.1400000000001
541566,17722,833.43999999999994
555485,17722,357.29999999999995
565450,17722,323.16
538068,17978,300.92
537626,12347,711.79
542237,12347,475.38999999999993
549222,12347,636.25
556201,12347,382.52000000000004
562032,12347,584.91000000000008
573511,12347,1294.3200000000004
577168,12603,739.19999999999993
556102,13115,878.55000000000018
570806,13115,901.06999999999982
571182,13115,15.6
579134,13115,499.55999999999995
539333,13627,311.19
553747,13627,294.72999999999996
557034,13627,421.07999999999993
567625,13627,307.17999999999995
570663,13627,304.29000000000008
548533,13883,980.40999999999985
551958,13883,263.24
551959,13883,112.63
551961,13883,386.50000000000006
579283,13883,931.69999999999993
572472,14139,415.82
536837,14395,308.68
540543,14395,380.68
546465,14395,360.24
549289,14395,188.13000000000002
551527,14395,388.21000000000004
556882,14395,340.28000000000009
567818,14395,671.96
570491,14395,310.54000000000008
553005,14651,416.31999999999988
569371,14651,238.28
537464,14907,618.07
538715,14907,325.21999999999997
538716,14907,17.4
560120,14907,971.13000000000011
565201,14907,676.36000000000024
575877,14907,416.55999999999995
555119,15163,155.0
577733,15163,149.46999999999997
576380,15419,135.85999999999999
545659,15675,45.0
559358,15675,180.39
567313,15675,98.3
545161,16187,195.0
545162,16187,480.90000000000009
550034,16187,713.08000000000015
551343,16187,200.2
551344,16187,433.70000000000005
554033,16187,477.86000000000007
554035,16187,63.9
557798,16187,910.9799999999999
562346,16187,422.82000000000005
563626,16187,702.88000000000022
565083,16187,334.46000000000004
565147,16187,459.91999999999996
568173,16187,886.4899999999999
571733,16187,312.89
574953,16187,316.36
536533,16955,156.1
537249,16955,33.0
540481,16955,165.88
555944,16955,163.69
537138,17211,273.3
538403,17211,324.21999999999997
539725,17211,182.19
547073,17211,345.82
550796,17211,128.41
556485,17211,210.95
572281,17211,419.33
575954,17211,432.99999999999994
552461,17723,331.80000000000007
554279,17723,415.00000000000006
555270,17723,415.00000000000006
557333,17723,662.1
559203,17723,830.00000000000011
562443,17723,622.5
547772,17979,231.76999999999995
547792,17979,9.9
557995,17979,262.87
574474,17979,253.17000000000004
552180,18235,430.46
563073,18235,319.33999999999992
568780,18235,1046.6800000000003
539318,12348,892.8
541998,12348,227.44
548955,12348,367.0
568172,12348,310.0
547492,12604,178.49999999999997
567640,12604,75.679999999999993
561068,13116,501.14000000000004
566261,13372,378.64000000000004
545309,13884,138.15
545820,13884,40.2
545822,13884,17.9
566274,13884,344.24999999999989
575007,14140,540.9899999999999
536993,14396,110.35000000000007
569702,14396,377.63999999999987
568075,14652,114.17999999999999
568313,14908,277.79999999999995
540043,15164,173.39
553190,15164,194.79000000000002
569212,15164,474.86999999999978
545232,15676,897.80000000000007
574532,15676,2370.0399999999991
577726,15676,167.92
544806,15932,317.72999999999996
546644,15932,339.34000000000003
549880,15932,311.15999999999997
552404,15932,305.02
558241,15932,310.12
564302,15932,302.58000000000004
566428,15932,309.69999999999993
549581,16188,151.65
551192,16188,414.11999999999989
560885,16188,189.26
572848,16188,226.82999999999998
547055,16444,119.08000000000003
554977,16444,120.99999999999996
565596,16444,301.32
572483,16444,113.27000000000001
537864,16700,336.94
542353,16700,508.36000000000007
544051,16700,433.00000000000006
547667,16700,483.29999999999995
550468,16700,405.15999999999997
551885,16700,378.23999999999995
554113,16700,403.23
556501,16700,394.41999999999996
559794,16700,446.08000000000004
562849,16700,307.22000000000008
567373,16700,327.66999999999996
575502,16700,369.12
577812,16956,308.74
548547,17212,226.85
578802,17468,107.0
579494,17468,30.0
561058,17724,373.09999999999997
567508,17724,241.20000000000005
568951,17724,418.7
539046,17980,295.20000000000005
553870,17980,267.55000000000007
558181,17980,248.7
549920,18236,123.2
555654,18236,181.3
559306,18236,171.45000000000002
562112,18236,165.24
567529,18236,132.54999999999998
575492,18236,108.5
577609,12349,1757.5499999999995
536741,13117,202.12000000000003
538094,13117,186.03
541984,13117,111.78
545710,13117,90.6
550242,13117,65.28
552062,13117,95.56
562851,13117,90.4
577218,13117,143.14
545998,13373,987.69999999999982
558861,13373,1067.88
570273,13373,1256.67
540166,13629,660.0
542920,13629,765.0
550031,13629,642.0
553062,13629,821.0
557294,13629,778.0
560602,13629,336.36000000000007
561224,13629,895.0
565222,13629,821.0
570018,13629,537.0
575201,13629,821.0
576775,13629,716.0
554125,13885,399.15000000000003
555498,13885,107.65
564656,14141,285.15999999999997
568469,14141,204.15000000000003
570602,14141,199.47
552575,14397,165.44
554664,14397,76.8
556496,14397,45.0
557526,14397,91.8
559883,14397,56.18
560302,14397,47.7
561067,14397,99.96
562442,14397,98.16
563982,14397,174.96
565792,14397,180.12
567531,14397,53.120000000000005
570511,14397,186.8
571225,14397,179.86
573294,14397,134.28
575684,14397,300.38
577060,14397,131.8
579128,14397,161.39999999999998
540185,14653,344.81000000000006
569360,14653,350.08999999999992
573377,14653,413.53000000000009
574878,14653,131.79
579541,14653,287.64
579543,14653,16.66
536539,15165,487.75
543021,15421,295.05999999999995
552291,15421,406.10000000000008
552292,15421,38.2
570699,15421,211.00000000000006
572242,15677,657.2299999999999
566713,15933,411.81
568990,15933,316.46
577309,15933,379.18999999999994
566928,16189,144.48
578384,16189,71.0
574677,16445,230.51000000000002
538593,16701,476.76
540906,16701,366.12
543912,16701,379.74
547861,16701,353.29999999999995
553653,16701,319.25
555472,16701,303.12
557280,16701,373.5
559657,16701,21.96
559660,16701,1080.65
562053,16701,376.0200000000001
571306,16701,720.56
572857,16701,128.88
545465,16957,114.84
550136,16957,301.79999999999995
537795,17213,312.9
539658,17213,302.95000000000005
542381,17213,321.1
560410,17213,530.46999999999991
560882,17213,312.59
573358,17213,500.60999999999996
573390,17213,500.60999999999996
553738,17469,305.36000000000007
558926,17469,440.71000000000009
564083,17469,304.20000000000005
568592,17469,441.80000000000007
578260,17469,378.9
546911,17725,337.71000000000004
548744,17725,313.28999999999996
551315,17725,304.16
